-4.550198,-0.243325
-5.831835,1.845648
-5.558444,3.624098
-6.080616,3.326258
-4.890514,-3.337239
-4.831236,-1.333508
-5.304421,-4.318732
-4.934815,0.782090
-4.846200,1.148477
-6.166859,-1.538225
-5.464712,2.468593
-4.688539,-1.087488
-5.032692,0.601742
-6.093838,-5.111940
-6.048687,-1.164199
-5.036777,3.154590
-4.824541,1.343361
-5.224755,-0.550288
-5.343371,2.330319
-5.584646,0.929024
-3.674999,-1.527936
-6.327839,-1.951306
-6.111342,-4.256246
-4.636143,4.713915
-5.069297,-2.749377
-4.237865,3.756277
-5.316371,3.865696
-4.450397,2.072463
-4.394272,-0.406806
-4.889767,-0.980595
-5.200998,-2.578374
-4.533986,0.825355
-5.289935,-1.226312
-4.094365,-0.773488
-6.048075,-0.953004
-5.374557,-0.490775
-5.971639,-1.481308
-4.103964,-2.451677
-5.637405,-0.666700
-3.873813,-3.951407
-4.641404,-3.403376
-2.894354,4.388839
0.683556,4.882555
1.558376,4.589950
-0.056819,5.067124
-0.681971,5.533514
-2.625683,4.880418
0.407589,5.609397
-4.214501,4.584205
2.758737,5.410691
3.629044,6.403895
-0.220658,4.485401
2.235342,5.816023
-0.972705,6.148094
5.031159,5.999562
-2.798176,4.586215
2.960051,4.733206
0.836336,5.109531
1.079495,4.165455
-1.126868,5.931115
-2.385425,6.098986
-0.826353,5.003378
-0.684184,4.626580
-6.699021,5.199644
-3.968410,4.722634
-2.169299,4.358624
5.592658,4.582399
-0.243402,4.629676
-0.375406,5.182796
1.186056,4.773492
1.647361,4.969537
0.718006,4.970538
3.576884,4.557220
-2.394455,5.112342
-2.204785,5.730622
0.938592,4.256303
3.420775,4.078312
4.164758,5.219468
-2.160379,5.464125
1.202247,5.465915
-4.482062,5.098595
1.119441,5.372171
1.494082,4.295550
2.536031,5.905879
4.483805,5.175249
-2.076081,5.223506
-3.438828,4.308690
1.265255,5.243769
1.268762,4.189781
-2.739798,5.196401
1.452718,5.887522
-1.944487,4.072026
1.373888,5.108300
-1.232134,4.646885
1.856661,4.201546
-4.999817,4.273551
1.739120,5.506477
3.904959,4.660343
-0.920892,4.765255
1.771514,4.798258
-0.605546,4.988143
-1.784478,4.917186
-0.658047,4.647368
-2.237159,4.850213
2.025453,4.755199
-0.049369,3.879397
3.186666,5.729607
1.292920,5.932960
-0.677869,4.852275
-0.188211,4.066071
-0.865430,4.247967
-2.984621,5.211242
-2.490567,4.571471
3.778089,4.400515
0.166868,4.139006
2.756308,4.761636
1.499648,5.263493
0.872812,5.645898
1.053528,5.651792
-3.259616,4.997857
-2.303461,5.050734
0.256470,5.241304
2.589650,3.334498
0.929096,3.830209
-1.347510,5.339138
2.056522,5.171912
-3.230036,5.118872
0.431504,5.344211
1.479749,4.785513
-0.152241,4.793288
-1.793888,5.547119
-1.616388,6.404714
-1.791112,4.081032
-2.948874,5.360785
-4.864867,3.754539
2.718824,4.581482
4.222208,5.112208
-0.430380,5.098042
4.058958,4.794014
3.635441,5.262935
-5.006976,4.808176
1.262809,4.836570
-1.639196,4.919204
7.364788,3.902213
-2.090560,4.484186
-3.123499,4.403790
0.441727,4.353517
5.507999,4.555963
0.057392,5.668532
-2.464350,5.534274
2.906660,5.858633
-3.608796,5.006228
-2.821774,3.885150
1.831475,4.529022
0.017093,4.626488
-3.605158,5.299248
-2.995548,5.489681
-0.725545,5.652435
-1.476120,5.100372
1.942811,4.898977
1.309594,5.251123
-1.251359,4.778154
0.153154,5.776217
-4.934862,4.692981
-0.254434,4.475898
-4.512270,5.426043
-1.663047,5.514233
2.097737,4.853452
0.865017,5.856549
4.496920,4.937121
-0.180336,4.896125
1.501639,5.517818
-2.765539,5.488063
0.067867,4.806488
0.131822,5.228973
2.666207,4.640623
1.848090,3.650703
0.521915,3.987286
0.693412,4.117483
-2.295629,3.839681
0.650817,5.096945
-1.457297,4.165970
-0.002795,4.776537
-0.023772,6.172056
3.594901,4.288978
4.599285,7.421368
-0.937152,4.905988
1.645678,6.187097
-2.003885,4.909272
-2.043422,4.526029
2.489125,4.761313
1.472054,-3.952961
-0.646162,-4.285564
4.577421,-5.303513
0.057136,-5.064879
-1.060010,-5.085704
1.696517,-5.085140
-2.958735,-5.523785
-1.671785,-4.795173
-0.130850,-4.446443
2.387697,-6.502857
0.163392,-5.532574
2.985566,-5.438928
-1.260795,-4.910260
0.550638,-5.561003
2.744190,-6.347617
0.103842,-6.028766
1.176956,-3.887094
-0.610600,-5.125831
-2.864855,-5.600467
-0.027159,-3.836078
-4.776541,-6.469741
3.273534,-5.442622
2.313105,-5.490224
-0.569559,-5.782986
-1.435363,-4.356153
-1.326465,-4.983603
-3.114014,-5.128732
0.314039,-3.921616
3.919659,-4.324466
3.017898,-5.449613
-1.508113,-5.100989
0.749733,-5.067700
-1.762338,-4.417808
0.114450,-5.280196
-0.746693,-5.416622
1.433043,-4.893236
-1.432661,-4.996351
0.572830,-5.716090
-3.765567,-4.725926
0.200884,-5.395847
-3.598701,-5.129494
2.055871,-5.265878
5.115984,-4.837362
0.441722,-6.151420
-0.116404,-4.907443
-1.228335,-3.809667
0.633901,-5.366155
2.074576,-6.230574
2.549863,-4.308319
1.024749,-5.514150
2.382804,-4.862622
-0.032945,-4.823015
1.452569,-5.047916
0.940484,-4.065784
-2.587486,-5.107320
2.356808,-4.955960
-0.093496,-5.009165
1.439128,-4.624884
0.516675,-5.807074
-0.540461,-4.730982
-1.050424,-4.329513
-4.000316,-4.517610
3.718217,-5.410268
0.923355,-4.490655
0.282598,-5.759631
0.195509,-4.997756
0.910059,-4.309453
-5.151096,-5.183277
0.003826,-4.586952
-2.602756,-5.216158
-4.679668,-5.511784
-0.364378,-5.066701
1.570016,-5.595236
1.245100,-5.006852
-1.601783,-5.793581
-3.036504,-5.357847
1.751494,-4.019378
2.359942,-4.687864
-0.508534,-5.750204
2.827272,-5.548146
-3.985545,-4.954054
-0.924491,-4.576552
-2.497419,-5.958964
2.690781,-4.020743
1.837671,-4.686220
0.436502,-5.492346
0.082070,-5.444237
-2.713697,-5.894550
-4.240804,-5.618193
-4.142804,-5.019111
-1.383523,-5.673116
-0.385625,-4.161747
2.959783,-5.004557
1.250936,-5.210102
3.086148,-5.547490
4.895834,-4.906400
-0.731242,-5.166851
1.750150,-4.407425
1.363777,-4.868573
-6.077307,-5.291450
1.448813,-5.508217
-0.977658,-4.741794
0.120429,-4.481789
1.572013,-4.643592
4.341458,-4.556875
-1.418143,-5.827389
3.209785,-4.034216
1.587325,-5.048885
-0.214048,-5.518125
-1.138831,-5.036510
-0.196530,-5.676511
-1.730645,-5.507282
-0.018360,-4.825843
2.662886,-4.473883
-4.438995,-5.097633
3.644825,-6.320405
2.925469,-5.081787
2.263803,-5.169564
1.035049,-6.572947
-0.785760,-4.910361
-1.623295,-5.297195
2.503902,-4.534732
1.457856,-4.860827
-2.205855,-5.668300
1.242961,-4.772677
2.137871,-3.757079
-3.608832,-5.521960
0.640620,-5.117833
0.614372,-5.603736
4.980433,-4.950943
1.487219,-5.433794
2.084624,-5.310640
0.180563,-5.145742
-2.449722,-4.801892
0.182208,-4.788016
-2.686423,-5.578013
-0.369642,-4.423384
-1.134795,-5.751738
3.348909,-3.982832
-0.410087,-5.060915
-3.094979,-4.320974
-1.010831,-5.254566
-2.259564,-5.110600
-2.229169,-5.372840
1.500493,-5.196692
-5.609244,-5.248104
-2.361354,-5.248488
0.524375,-4.532877
-1.388366,-5.591637
-2.336783,-5.151149
0.202610,0.930068
3.799954,-0.523056
3.957914,0.617809
-0.052546,-0.254795
-1.085270,0.874509
3.874605,-0.305098
0.124843,-0.358724
-1.686415,-0.739706
3.199974,0.920720
5.308970,-0.478945
0.404056,-0.232488
1.918561,-0.198248
1.772181,-0.450666
1.723488,0.657134
-7.063881,-0.520815
1.205423,-1.610829
0.474959,0.314935
1.418375,1.037465
-3.709830,1.071192
2.875073,-0.192527
-2.498693,0.561625
-3.180419,-0.320496
-1.608236,-1.437071
4.303434,0.636491
-1.586900,-0.301345
-1.911286,-0.560636
-0.937352,-0.473341
-1.153967,-0.799056
2.956009,-0.442836
-3.674168,-0.610218
0.014888,0.116306
-3.650953,-0.005272
3.785064,0.175812
0.750168,-0.428244
-2.668676,0.505940
-0.768581,-0.955552
1.201943,-0.234394
-0.332813,0.249382
4.100662,0.470906
1.051451,-0.120737
0.685587,-0.101516
-1.700877,0.198884
1.163284,0.370212
-2.239688,-0.081814
-1.874994,0.297948
1.272978,-0.599568
-2.654082,-0.946235
-3.193757,1.355092
3.105073,0.622673
4.059248,1.338442
3.610720,0.248308
-0.727975,-0.427357
-1.486272,-0.530142
-1.126932,-0.041069
-4.079021,-0.679750
1.680655,0.296513
3.105756,-0.330842
2.305629,0.376361
1.642191,0.773591
0.304370,-0.231750
1.865059,0.375700
2.084156,0.210503
0.409570,0.184755
-0.904586,-0.199735
0.128205,0.499101
-2.024760,-0.507996
4.373356,-0.401056
1.933570,-0.394417
0.596162,-0.142115
-2.445845,0.804660
-1.563635,-0.330643
1.978836,-0.111454
-2.017515,-0.091945
2.572717,1.156259
-2.251379,-0.650531
1.243727,-0.493820
-1.687530,0.615212
2.588110,-0.626160
0.416614,0.119032
1.536476,-0.796630
0.819988,-0.636418
-1.151732,0.830124
0.416976,0.111318
-3.922195,0.751372
-2.389741,0.539624
-0.398179,-0.116225
-0.533363,0.378383
-2.331724,-0.022108
-3.236873,0.050317
1.611500,0.848682
5.243284,-0.644296
2.327849,0.714347
-2.171175,0.112756
-1.895527,0.523359
4.124763,0.140303
-0.538442,-0.390600
-3.713320,0.333175
0.995886,0.928077
4.100828,0.070841
-0.576542,0.090227
-0.440260,-1.044529
-2.618676,-0.175188
1.551896,0.594454
-2.645126,-0.727408
4.098637,0.213162
0.482302,0.252779
2.055206,0.935032
-1.688851,0.141945
1.687129,0.659670
0.660952,-0.133694
-2.306976,0.111636
2.581529,-0.817077
2.705416,0.232918
2.784546,0.199458
-1.861672,-0.203213
1.872956,-0.870522
1.285750,-0.267402
-2.668396,1.237782
-0.241697,0.567652
-0.544251,-0.270396
1.322281,-1.034893
-3.529675,-0.407336
-0.008134,0.925868
-0.861350,0.875982
-4.476427,-0.000734
-2.729591,-1.061692
3.957724,0.533820
0.842853,-0.990564
-2.129871,-0.559882
-3.921892,-0.243429
1.591326,-0.130847
1.017464,-1.004207
1.205800,1.571462
0.450949,-0.212927
-1.187294,0.186387
-0.479911,1.252875
-0.919078,0.027095
-2.748545,-0.580581
-0.710547,-0.120536
-1.168226,0.473640
0.311070,-0.329801
-1.360852,0.034001
0.192275,-0.193372
-2.423453,0.421302
-0.431816,-0.580363
5.990013,0.574089
3.365673,-2.418781
-0.381138,0.010910
-0.991894,0.134795
2.554051,0.596096
4.591238,-2.490165
4.621954,-2.716193
4.480297,-2.388146
5.103978,-3.267186
4.897897,-2.308997
4.851108,-3.440231
4.917481,-1.631913
5.470900,-3.984685
5.143492,-1.933158
5.394576,-1.422199
4.478240,0.307558
5.094744,-3.731177
5.404373,-0.138992
4.992634,-2.702978
5.275984,-3.694363
5.416641,-3.208335
5.151550,-1.339444
4.703040,-3.393001
5.334903,-2.698188
4.657754,-2.440065
4.830917,-4.473025
4.797320,-0.649778
5.348445,-0.297822
4.744380,-0.716507
4.834559,-4.209368
5.319886,-2.141440
5.208592,-3.092807
5.071990,-1.227759
5.304449,-1.738665
4.761811,-2.171345
5.409697,-2.381058
4.833402,-0.305232
5.459261,-3.563458
4.863896,-1.814942
5.370202,-4.591421
4.902607,-1.332040
5.310778,-3.588923
5.180227,-2.594918
4.609650,-2.788020
5.270390,-2.189799
4.464349,-3.477104
5.475960,-2.190364
4.760801,-1.508644
5.062799,0.164485
4.502530,-3.147812
5.544263,-2.776076
5.153033,-1.905183
4.495308,-1.187608
4.728321,-2.388072
5.114591,-1.917423
5.298803,-1.523160
4.333866,-2.674394
5.165345,-2.134268
4.780699,0.680881
4.704768,-1.042252
4.761983,-2.549874
5.027986,-0.540660
4.660796,-0.385324
5.500187,-2.824475
5.594183,-2.565906
4.694462,-2.650430
5.557266,-4.267175
4.319022,-2.259927
5.868148,-2.473081
4.890150,-3.888660
4.934454,-2.244741
4.540249,-1.421977
5.055327,-1.616598
4.861561,-2.064138
4.752942,-3.853430
4.804541,-3.632970
4.613268,-2.434968
5.525643,-2.325709
5.440642,-3.119154
5.195810,-5.741776
5.069031,-2.938602
4.646449,-2.087835
5.463230,-2.451751
5.245090,-2.675302
4.666226,-3.043210
4.688521,-1.726350
5.264444,-4.312473
4.890486,-0.940706
4.678591,-3.291290
4.908853,-2.397384
5.430710,0.396208
4.779938,0.604882
4.772821,-3.092205
4.791365,-2.005386
4.966357,-4.378140
4.958734,-2.740642
5.147740,-3.299158
5.121341,-2.379300
4.801468,-0.045921
4.767776,-2.769007
4.784294,-1.777780
4.705746,-2.700095
5.514023,-0.808808
4.441542,-1.510568
4.987814,-0.955894
